fileId_EUReg,fileId_EPRTR_LCP,Parent_Installation_INSPIRE_ID,Installation_Part_INSPIRE_ID,ProductionInstallationPart_thematicId,ProductionInstallationPart_thematicIdScheme,nameOfFeature,installationPartName_confidentialityReasonCode,installationPartName_confidentialityReasonName,plantType,pointGeometryLat,pointGeometryLon,dateOfStartOfOperation,publicDisclosure,combustionPlantCategory,totalRatedThermalInput,withinRefinery,untreatedMunicipalWaste,heatReleaseHazardousWaste,totalNominalCapacityAnyWasteType,permittedCapacityHazardous,permittedCapacityNonHazardous,confidentialityReasonCode,confidentialityReasonName,publicDisclosureURL
6770,5788,"BE.EEA/BE0015.INSTALLATION","BE.EEA/BE0015.PART","BE0015","LCPmapping_unmapped_PlantId","Centrale Elec. Electrabel Awirs t5",,,"LCP","50.586396","5.42264","01/01/71 00:00:00",,"Boiler",789,0,0,0,,,,,,
6770,5788,"BE.EEA/BE0022.INSTALLATION","BE.EEA/BE0022.PART","BE0022","LCPmapping_unmapped_PlantId","LANGERLO_LCP1",,,"LCP","50.93684","5.4927263","01/01/75 00:00:00",,"Boiler",785,0,0,0,,,,,,
6770,5788,"BE.EEA/BE0023.INSTALLATION","BE.EEA/BE0023.PART","BE0023","LCPmapping_unmapped_PlantId","LANGERLO _ LCP2",,,"LCP","50.93684","5.4927263","01/01/76 00:00:00",,"Boiler",785,0,0,0,,,,,,
6770,5788,"BE.EEA/BE0024.INSTALLATION","BE.EEA/BE0024.PART","BE0024","LCPmapping_unmapped_PlantId","LANGERLO _ LCP3",,,"LCP","50.93684","5.4927263","01/01/98 00:00:00",,"GasTurbine",125,0,0,0,,,,,,
6770,5788,"BE.EEA/BE0025.INSTALLATION","BE.EEA/BE0025.PART","BE0025","LCPmapping_unmapped_PlantId","LANGERLO _ LCP4",,,"LCP","50.93684","5.4927263","01/01/98 00:00:00",,"GasTurbine",125,0,0,0,,,,,,
6770,5788,"BE.EEA/BE0038.INSTALLATION","BE.EEA/BE0038.PART","BE0038","LCPmapping_unmapped_PlantId","ELECTRABEL CENTRALE DROGENBOS _ LCP 1",,,"LCP","50.80389","4.2999973","01/01/76 00:00:00",,"GasTurbine",273,0,0,0,,,,,,
6770,5788,"BE.EEA/BE0097.INSTALLATION","BE.EEA/BE0097.PART","BE0097","LCPmapping_unmapped_PlantId","ELECTRABEL TURON",,,"LCP","50.51297","5.82057","01/01/72 00:00:00",,"GasTurbine",60,0,0,0,,,,,,
6776,5794,"CZ.EEA/CZ0037.INSTALLATION","CZ.EEA/CZ0037.PART","CZ0037","LCPmapping_unmapped_PlantId","Veolia Energie CR, a.s. - Teplarna Prerov - source B",,,"LCP","49.445061111111","17.428525","08/21/91 00:00:00",,"Boiler",84,0,0,0,,,,,,
6776,5794,"CZ.EEA/CZ0041.INSTALLATION","CZ.EEA/CZ0041.PART","CZ0041","LCPmapping_unmapped_PlantId","Veolia Energie Marianske Lazne, s.r.o.",,,"LCP","49.958733","12.692461","01/01/93 00:00:00",,"Boiler",54.36,0,0,0,,,,,,
6776,5794,"CZ.EEA/CZ0044.INSTALLATION","CZ.EEA/CZ0044.PART","CZ0044","LCPmapping_unmapped_PlantId","ENERGOAQUA, a.s. - Roznov pod Radhostem",,,"LCP","49.462800880556","18.126252638889","01/01/75 00:00:00",,"Boiler",67.09999999999999,0,0,0,,,,,,
6776,5794,"CZ.EEA/CZ0065.INSTALLATION","CZ.EEA/CZ0065.PART","CZ0065","LCPmapping_unmapped_PlantId","PARAMO, a.s. - HS Pardubice",,,"LCP","50.031465880556","15.745081211111","01/01/38 00:00:00",,"Boiler",73.09999999999999,1,0,0,,,,,,
6778,5796,"DE.EEA/DE0005.INSTALLATION","DE.EEA/DE0005.PART","DE0005","LCPmapping_unmapped_PlantId","GTKW Ahrensfelde",,,"LCP","52.58959641","13.55843788","06/20/90 00:00:00",,"GasTurbine",142.7,0,0,0,,,,,,
6778,5796,"DE.EEA/DE0025.INSTALLATION","DE.EEA/DE0025.PART","DE0025","LCPmapping_unmapped_PlantId","HKW Bautzen",,,"LCP","51.19945104","14.4120508","07/31/95 00:00:00",,"Boiler",72,0,0,0,,,,,,
6778,5796,"DE.EEA/DE0184.INSTALLATION","DE.EEA/DE0184.PART","DE0184","LCPmapping_unmapped_PlantId","IKW Frankfurt/Main Chemie",,,"LCP","50.12650986","8.757298667","05/18/56 00:00:00",,"Boiler",114.6,0,0,0,,,,,,
6778,5796,"DE.EEA/DE0238.INSTALLATION","DE.EEA/DE0238.PART","DE0238","LCPmapping_unmapped_PlantId","HW Mümmelmannsberg",,,"LCP","53.52439344","10.15017955","01/01/73 00:00:00",,"Boiler",75,0,0,0,,,,,,
6778,5796,"DE.EEA/DE0245.INSTALLATION","DE.EEA/DE0245.PART","DE0245","LCPmapping_unmapped_PlantId","KW Westfalen C",,,"LCP","51.682601","7.969901","03/17/69 00:00:00",,"Boiler",732,0,0,0,,,,,,
6784,5798,"DK.EEA/DK0007.INSTALLATION","DK.EEA/DK0007.PART","DK0007","LCPmapping_unmapped_PlantId","AffaldVarme Aarhus, Bjørnholms Alle",,,"LCP","56.1362766666667","10.1723233333333","01/01/64 00:00:00",,"Boiler",54,0,0,0,,,,,,
6784,5798,"DK.EEA/DK0024.INSTALLATION","DK.EEA/DK0024.PART","DK0024","LCPmapping_unmapped_PlantId","Dong Energy A/S Avedøreværket, Biokedel",,,"LCP","55.602122527914","12.483704699324","01/01/98 00:00:00",,"Boiler",125,0,0,0,,,,,,
6784,5798,"DK.EEA/DK0028.INSTALLATION","DK.EEA/DK0028.PART","DK0028","LCPmapping_unmapped_PlantId","Dong Energy A/S H.C. Ørsted Værket, HCØ 8",,,"LCP","55.65671729561","12.556102358814","01/01/04 00:00:00",,"GasTurbine",127,0,0,0,,,,,,
6784,5798,"DK.EEA/DK0038.INSTALLATION","DK.EEA/DK0038.PART","DK0038","LCPmapping_unmapped_PlantId","Dupont Nutrition Biosciences Aps",,,"LCP","55.766038657688","8.930622909328","01/01/85 00:00:00",,"Boiler",57,0,0,0,,,,,,
6784,5798,"DK.EEA/DK0065.INSTALLATION","DK.EEA/DK0065.PART","DK0065","LCPmapping_unmapped_PlantId","Varmecentralen Kejlstrupvej",,,"LCP","56.182061","9.556782","10/01/13 00:00:00",,"Boiler",95.09999999999999,0,0,0,,,,,,
6784,5798,"DK.EEA/DK0080.INSTALLATION","DK.EEA/DK0080.PART","DK0080","LCPmapping_unmapped_PlantId","Varmecentralen Hostrupsgade 45",,,"LCP","56.165283","9.546624","01/01/86 00:00:00",,"Boiler",69,0,0,0,,,,,,
6784,5798,"DK.EEA/DK0092.INSTALLATION","DK.EEA/DK0092.PART","DK0092","LCPmapping_unmapped_PlantId","Bornholms Energi og Forsyning A/S, Dieselmotorer",,,"LCP","55.093643203379","14.69633621692","01/01/65 00:00:00",,"DieselEngine",52.6,0,0,0,,,,,,
6784,5798,"DK.EEA/DK0280.INSTALLATION","DK.EEA/DK0280.PART","DK0280","LCPmapping_unmapped_PlantId","A/S Dansk Shell, Hovedskorsten",,,"LCP","55.59144200000001","9.754046000000017","01/01/91 00:00:00",,"Boiler",137.2,1,0,0,,,,,,
6784,5798,"DK.EEA/DK0281.INSTALLATION","DK.EEA/DK0281.PART","DK0281","LCPmapping_unmapped_PlantId","A/S Dansk Shell, Gasturbine",,,"LCP","55.59144200000001","9.754046000000017","01/01/92 00:00:00",,"GasTurbine",97.2,1,0,0,,,,,,
6784,5798,"DK.EEA/DK0282.INSTALLATION","DK.EEA/DK0282.PART","DK0282","LCPmapping_unmapped_PlantId","DONG Energy A/S Studstrupværket",,,"LCP","56.25145242927","10.343751953925","01/01/84 00:00:00",,"Boiler",852,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0018.INSTALLATION","ES.EEA/ES0018.PART","ES0018","LCPmapping_unmapped_PlantId","Ref. Cepsa Gibraltar - Gibraltar F4 (2) Lubrisur",,,"LCP","36.185634","-5.39647","01/01/75 00:00:00",,"Others",183,1,0,0,,,,,,
6789,5802,"ES.EEA/ES0027.INSTALLATION","ES.EEA/ES0027.PART","ES0027","LCPmapping_unmapped_PlantId","CT CRISTOBAL COLON I-II",,,"LCP","37.19141","-6.943695","01/01/61 00:00:00",,"Boiler",626,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0028.INSTALLATION","ES.EEA/ES0028.PART","ES0028","LCPmapping_unmapped_PlantId","CT CRISTOBAL COLON III",,,"LCP","37.19141","-6.943695","01/01/68 00:00:00",,"Boiler",464,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0039.INSTALLATION","ES.EEA/ES0039.PART","ES0039","LCPmapping_unmapped_PlantId","Ref. Repsol Tarragona Conducto Hidrocracker",,,"LCP","41.173678","1.227106","01/01/02 00:00:00",,"Boiler",65,1,0,0,,,,,,
6789,5802,"ES.EEA/ES0041.INSTALLATION","ES.EEA/ES0041.PART","ES0041","LCPmapping_unmapped_PlantId","Ref. Repsol Petróleo Puertollano Prod. Vapor 20 Oeste",,,"LCP","38.67201","-4.04971","01/01/64 00:00:00",,"Boiler",114,1,0,0,,,,,,
6789,5802,"ES.EEA/ES0058.INSTALLATION","ES.EEA/ES0058.PART","ES0058","LCPmapping_unmapped_PlantId","CT ACECA I",,,"LCP","39.94301","-3.85571","10/01/69 00:00:00",,"Boiler",832,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0059.INSTALLATION","ES.EEA/ES0059.PART","ES0059","LCPmapping_unmapped_PlantId","CT ACECA II",,,"LCP","39.94301","-3.85571","06/01/70 00:00:00",,"Boiler",832,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0086.INSTALLATION","ES.EEA/ES0086.PART","ES0086","LCPmapping_unmapped_PlantId","CT ESCUCHA I",,,"LCP","41.29665","-0.816297","04/01/70 00:00:00",,"Boiler",485,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0088.INSTALLATION","ES.EEA/ES0088.PART","ES0088","LCPmapping_unmapped_PlantId","CT CERCS I",,,"LCP","42.175702","1.856814","08/01/71 00:00:00",,"Boiler",445,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0089.INSTALLATION","ES.EEA/ES0089.PART","ES0089","LCPmapping_unmapped_PlantId","CT PUERTOLLANO I",,,"LCP","38.65051","-4.12181","01/01/72 00:00:00",,"Boiler",590,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0097.INSTALLATION","ES.EEA/ES0097.PART","ES0097","LCPmapping_unmapped_PlantId","CT SOTO DE RIBERA I-II",,,"LCP","43.31161","-5.87316","09/01/67 00:00:00",,"Boiler",592,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0107.INSTALLATION","ES.EEA/ES0107.PART","ES0107","LCPmapping_unmapped_PlantId","CT SABON I",,,"LCP","43.332727","-8.499971","04/01/72 00:00:00",,"Boiler",419,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0108.INSTALLATION","ES.EEA/ES0108.PART","ES0108","LCPmapping_unmapped_PlantId","CT SABON II",,,"LCP","43.332727","-8.499971","04/01/75 00:00:00",,"Boiler",1030,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0111.INSTALLATION","ES.EEA/ES0111.PART","ES0111","LCPmapping_unmapped_PlantId","CT NARCEA I",,,"LCP","43.291951","-6.39473","01/01/65 00:00:00",,"Boiler",193,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0125.INSTALLATION","ES.EEA/ES0125.PART","ES0125","LCPmapping_unmapped_PlantId","CT CASTELLON  I",,,"LCP","39.957654","-0.00573","12/01/72 00:00:00",,"Boiler",1358,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0126.INSTALLATION","ES.EEA/ES0126.PART","ES0126","LCPmapping_unmapped_PlantId","CT CASTELLON II",,,"LCP","39.957654","-0.00573","08/01/73 00:00:00",,"Boiler",1358,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0131.INSTALLATION","ES.EEA/ES0131.PART","ES0131","LCPmapping_unmapped_PlantId","CT LADA III",,,"LCP","43.296361","-5.682542","07/01/67 00:00:00",,"Boiler",435,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0133.INSTALLATION","ES.EEA/ES0133.PART","ES0133","LCPmapping_unmapped_PlantId","CT ESCOMBRERAS IV",,,"LCP","37.564802","-0.952502","01/01/66 00:00:00",,"Boiler",792,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0134.INSTALLATION","ES.EEA/ES0134.PART","ES0134","LCPmapping_unmapped_PlantId","CT ESCOMBRERAS V",,,"LCP","37.564802","-0.952502","01/01/68 00:00:00",,"Boiler",792,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0141.INSTALLATION","ES.EEA/ES0141.PART","ES0141","LCPmapping_unmapped_PlantId","CT SANTURCE I",,,"LCP","43.342293","-3.049485","01/01/69 00:00:00",,"Boiler",1211,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0142.INSTALLATION","ES.EEA/ES0142.PART","ES0142","LCPmapping_unmapped_PlantId","CT SANTURCE II",,,"LCP","43.342293","-3.049485","12/01/72 00:00:00",,"Boiler",1679,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0144.INSTALLATION","ES.EEA/ES0144.PART","ES0144","LCPmapping_unmapped_PlantId","CT PASAJES I",,,"LCP","43.325539","-1.90921","01/01/67 00:00:00",,"Boiler",589,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0211.INSTALLATION","ES.EEA/ES0211.PART","ES0211","LCPmapping_unmapped_PlantId","C.T. BAHIA DE ALGECIRAS I",,,"LCP","36.18403","-5.38798","09/01/70 00:00:00",,"Boiler",666,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0212.INSTALLATION","ES.EEA/ES0212.PART","ES0212","LCPmapping_unmapped_PlantId","C.T. BAHIA DE ALGECIRAS II",,,"LCP","36.18403","-5.38798","01/01/75 00:00:00",,"Boiler",1449,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0213.INSTALLATION","ES.EEA/ES0213.PART","ES0213","LCPmapping_unmapped_PlantId","CT FOIX I",,,"LCP","41.20237","1.65549","01/01/79 00:00:00",,"Boiler",1315,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0214.INSTALLATION","ES.EEA/ES0214.PART","ES0214","LCPmapping_unmapped_PlantId","CT SAN ADRIAN I",,,"LCP","41.42731","2.23551","03/01/73 00:00:00",,"Boiler",1032,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0215.INSTALLATION","ES.EEA/ES0215.PART","ES0215","LCPmapping_unmapped_PlantId","CT SAN ADRIAN III",,,"LCP","41.42731","2.23551","10/01/76 00:00:00",,"Boiler",1032,0,0,0,,,,,,
6789,5802,"ES.EEA/ES0221.INSTALLATION","ES.EEA/ES0221.PART","ES0221","LCPmapping_unmapped_PlantId","ESCATRON I",,,"LCP","41.296097","-0.337601","02/01/91 00:00:00",,"Boiler",250,0,0,0,,,,,,
6792,5804,"FI.EEA/FI0053.INSTALLATION","FI.EEA/FI0053.PART","FI0053","LCPmapping_unmapped_PlantId","LAHTI ENERGIA OY P4 Kymijärvi II, kaasutuslaitos",,,"LCP","60.9916","25.7201","04/01/12 00:00:00",,"Others",160,0,0,0,,,,,,
6792,5804,"FI.EEA/FI0411.INSTALLATION","FI.EEA/FI0411.PART","FI0411","LCPmapping_unmapped_PlantId","Vantaan Energia Oy, Jätevoimala - K1, 58 MW",,,"LCP","60.2612","25.1297","07/04/14 00:00:00",,"Boiler",58,0,0,0,,,,,,
6792,5804,"FI.EEA/FI0412.INSTALLATION","FI.EEA/FI0412.PART","FI0412","LCPmapping_unmapped_PlantId","Vantaan Energia Oy, Jätevoimala - K2, 58 MW",,,"LCP","60.2612","25.1297","07/04/14 00:00:00",,"Boiler",58,0,0,0,,,,,,
6792,5804,"FI.EEA/FI0416.INSTALLATION","FI.EEA/FI0416.PART","FI0416","LCPmapping_unmapped_PlantId","Porvoon Energia Oy, Tolkkinen power plant, Boilers K1+K2",,,"LCP","60.3319","25.5833","01/01/79 00:00:00",,"Boiler",73,0,0,0,,,,,,
6842,5854,"FR.EEA/FR0031.INSTALLATION","FR.EEA/FR0031.PART","FR0031","LCPmapping_unmapped_PlantId","FR056.00328A.Part",,,"LCP","45.7916666666667","3.10333333333333","11/27/03 00:00:00",,"Boiler",120,0,0,0,,,,,,
6842,5854,"FR.EEA/FR0049.INSTALLATION","FR.EEA/FR0049.PART","FR0049","LCPmapping_unmapped_PlantId","FR058.00409A.part",,,"LCP","49.48","0.293333333333333","01/01/70 00:00:00",,"Boiler",71,0,0,0,,,,,,
6842,5854,"FR.EEA/FR0165.INSTALLATION","FR.EEA/FR0165.PART","FR0165","LCPmapping_unmapped_PlantId","FR066.00637A.Part",,,"LCP","43.8227777777778","4.32416666666667","05/12/77 00:00:00",,"Boiler",78,0,0,0,,,,,,
6842,5854,"FR.EEA/FR0270.INSTALLATION","FR.EEA/FR0270.PART","FR0270","LCPmapping_unmapped_PlantId","FR052.01807A.Part",,,"LCP","43.9094444444444","-0.905833333333333","04/30/08 00:00:00",,"Boiler",50,0,0,0,,,,,,
6842,5854,"FR.EEA/FR0392.INSTALLATION","FR.EEA/FR0392.PART","FR0392","LCPmapping_unmapped_PlantId","FR059.06226A.Part",,,"LCP","47.0555555555556","5.40972222222222","04/08/76 00:00:00",,"Boiler",644,0,0,0,,,,,,
6842,5854,"FR.EEA/FR0415.INSTALLATION","FR.EEA/FR0415.PART","FR0415","LCPmapping_unmapped_PlantId","FR052.11536A.Part",,,"LCP","43.9455555555556","-1.29916666666667","01/13/15 00:00:00",,"Boiler",51,0,0,0,,,,,,
6842,5854,"FR.EEA/FR0433.INSTALLATION","FR.EEA/FR0433.PART","FR0433","LCPmapping_unmapped_PlantId","FR063.01328A.Part",,,"LCP","47.2077777777778","-1.605","02/29/12 00:00:00",,"Boiler",58,0,0,0,,,,,,
6842,5854,"FR.EEA/FR0441.INSTALLATION","FR.EEA/FR0441.PART","FR0441","LCPmapping_unmapped_PlantId","FR065.03162A.Part",,,"LCP","48.8441666666667","1.87611111111111","03/03/09 00:00:00",,"GasTurbine",124,0,0,0,,,,,,
6842,5854,"FR.EEA/FR460.INSTALLATION","FR.EEA/FR460.PART","FR460","LCPmapping_unmapped_PlantId","FR069.00014A.Part",,,"LCP","5.16305555555556","-52.67","04/27/94 00:00:00",,"GasTurbine",109,0,0,0,,,,,,
6801,5812,"GB.EEA/UK0009.INSTALLATION","GB.EEA/UK0009.PART","UK0009","LCPmapping_unmapped_PlantId","A1 Aylesford",,,"LCP","51.30688","0.45574","01/01/03 00:00:00",,"GasTurbine",166,0,0,0,,,,,,
6801,5812,"GB.EEA/UK0010.INSTALLATION","GB.EEA/UK0010.PART","UK0010","LCPmapping_unmapped_PlantId","A2 Aylesford",,,"LCP","51.30688","0.45574","01/01/03 00:00:00",,"GasTurbine",166,0,0,0,,,,,,
6801,5812,"GB.EEA/UK0052.INSTALLATION","GB.EEA/UK0052.PART","UK0052","LCPmapping_unmapped_PlantId","Centrica KPS, Killingholme GT1",,,"LCP","53.6593","-0.25518","01/01/94 00:00:00",,"GasTurbine",428,0,0,0,,,,,,
6801,5812,"GB.EEA/UK0053.INSTALLATION","GB.EEA/UK0053.PART","UK0053","LCPmapping_unmapped_PlantId","Centrica KPS, Killingholme GT2",,,"LCP","53.6593","-0.25518","01/01/94 00:00:00",,"GasTurbine",428,0,0,0,,,,,,
6801,5812,"GB.EEA/UK0054.INSTALLATION","GB.EEA/UK0054.PART","UK0054","LCPmapping_unmapped_PlantId","Centrica KPS, Killingholme GT3",,,"LCP","53.6593","-0.25518","01/01/94 00:00:00",,"GasTurbine",428,0,0,0,,,,,,
6801,5812,"GB.EEA/UK0178.INSTALLATION","GB.EEA/UK0178.PART","UK0178","LCPmapping_unmapped_PlantId","SMOC HP",,,"LCP","54.1024","-3.18411","01/01/96 00:00:00",,"GasTurbine",76,1,0,0,,,,,,
6801,5812,"GB.EEA/UK0197.INSTALLATION","GB.EEA/UK0197.PART","UK0197","LCPmapping_unmapped_PlantId","Rugeley Power Station",,,"LCP","52.7569","-1.92143","01/01/71 00:00:00",,"Boiler",2648,0,0,0,,,,,,
6801,5812,"GB.EEA/UK0213.INSTALLATION","GB.EEA/UK0213.PART","UK0213","LCPmapping_unmapped_PlantId","Longannet Power Station, Kincardine",,,"LCP","56.05004","-3.68118","01/01/69 00:00:00",,"Boiler",6400,0,0,0,,,,,,
6801,5812,"GB.EEA/UK0308.INSTALLATION","GB.EEA/UK0308.PART","UK0308","LCPmapping_unmapped_PlantId","Ferrybridge C LCP2",,,"LCP","53.7167","-1.28173","01/01/67 00:00:00",,"Boiler",2630,0,0,0,,,,,,
6801,5812,"GB.EEA/UK0316.INSTALLATION","GB.EEA/UK0316.PART","UK0316","LCPmapping_unmapped_PlantId","Sellafield GT1",,,"LCP","54.4191","-3.50084","01/01/93 00:00:00",,"GasTurbine",123,0,0,0,,,,,,
6801,5812,"GB.EEA/UK0359.INSTALLATION","GB.EEA/UK0359.PART","UK0359","LCPmapping_unmapped_PlantId","Lindsey Oil Refinery A4 5 & 6 West A B C",,,"LCP","53.6399","-0.25704","01/01/96 00:00:00",,"Others",120,1,0,0,,,,,,
6801,5812,"GB.EEA/UK0365.INSTALLATION","GB.EEA/UK0365.PART","UK0365","LCPmapping_unmapped_PlantId","Kirriemuir Compressor Station, Forfar -Turbine D",,,"LCP","56.6828","-2.92635","01/01/77 00:00:00",,"GasTurbine",65,0,0,0,,,,,,
6797,5808,"HR.EEA/HR0003.INSTALLATION","HR.EEA/HR0003.PART","HR0003","LCPmapping_unmapped_PlantId","DIOKI d.d. (X-571C)",,,"LCP","45.7993722","16.0756842","11/01/59 00:00:00",,"Boiler",52,0,0,0,,,,,,
6834,5846,"IT.EEA/IT0124.INSTALLATION","IT.EEA/IT0124.PART","IT0124","LCPmapping_unmapped_PlantId","ENEL PRODUZIONE  F - camino 2",,,"LCP","44.11083","9.87333","12/01/99 00:00:00",,"GasTurbine",635,0,0,0,,,,,,
6834,5846,"IT.EEA/IT0163.INSTALLATION","IT.EEA/IT0163.PART","IT0163","LCPmapping_unmapped_PlantId","ENEL PRODUZIONE R - camino 1",,,"LCP","39.6225","16.60733","03/09/76 00:00:00",,"Boiler",1600,0,0,0,,,,,,
6834,5846,"IT.EEA/IT0176.INSTALLATION","IT.EEA/IT0176.PART","IT0176","LCPmapping_unmapped_PlantId","ENEL PRODUZIONE U - camino 1",,,"LCP","37.20964","15.17845","01/17/59 00:00:00",,"Boiler",200,0,0,0,,,,,,
6834,5846,"IT.EEA/IT0177.INSTALLATION","IT.EEA/IT0177.PART","IT0177","LCPmapping_unmapped_PlantId","ENEL PRODUZIONE U - camino 2",,,"LCP","37.20973","15.17755","06/03/59 00:00:00",,"Boiler",200,0,0,0,,,,,,
6834,5846,"IT.EEA/IT0178.INSTALLATION","IT.EEA/IT0178.PART","IT0178","LCPmapping_unmapped_PlantId","ENEL PRODUZIONE U - camino 3",,,"LCP","37.20978","15.17699","09/22/60 00:00:00",,"Boiler",200,0,0,0,,,,,,
6834,5846,"IT.EEA/IT0183.INSTALLATION","IT.EEA/IT0183.PART","IT0183","LCPmapping_unmapped_PlantId","ENEL PRODUZIONE W - camino 3",,,"LCP","39.2025","8.39972","01/10/73 00:00:00",,"Boiler",430,0,0,0,,,,,,
6834,5846,"IT.EEA/IT0184.INSTALLATION","IT.EEA/IT0184.PART","IT0184","LCPmapping_unmapped_PlantId","ENEL PRODUZIONE W - camino 4",,,"LCP","39.20333","8.4","02/02/73 00:00:00",,"Boiler",430,0,0,0,,,,,,
6834,5846,"IT.EEA/IT0237.INSTALLATION","IT.EEA/IT0237.PART","IT0237","LCPmapping_unmapped_PlantId","Elettra Produzione  (B)",,,"LCP","42.936667","10.536667","10/01/02 00:00:00",,"GasTurbine",162,0,0,0,,,,,,
6834,5846,"IT.EEA/IT0392.INSTALLATION","IT.EEA/IT0392.PART","IT0392","LCPmapping_unmapped_PlantId","TIRRENO POWER A - camino 1",,,"LCP","44.275","8.43083","07/13/71 00:00:00",,"Boiler",825,0,0,0,,,,,,
6834,5846,"IT.EEA/IT0393.INSTALLATION","IT.EEA/IT0393.PART","IT0393","LCPmapping_unmapped_PlantId","TIRRENO POWER A - camino 2",,,"LCP","44.275","8.43083","12/06/71 00:00:00",,"Boiler",825,0,0,0,,,,,,
6834,5846,"IT.EEA/IT0768.INSTALLATION","IT.EEA/IT0768.PART","IT0768","LCPmapping_unmapped_PlantId","Stogit Bordolano-2",,,"LCP","45.28525","9.975667","08/22/16 00:00:00",,"GasTurbine",63.6,0,0,0,,,,,,
6810,5820,"LT.EEA/LT0009.INSTALLATION","LT.EEA/LT0009.PART","LT0009","LCPmapping_unmapped_PlantId","Panevezys Thermal Power Plant",,,"LCP","55.747562","24.385754","12/31/08 00:00:00",,"GasTurbine",67,0,0,0,,,,,,
6810,5820,"LT.EEA/LT0120.INSTALLATION","LT.EEA/LT0120.PART","LT0120","LCPmapping_unmapped_PlantId","Lithuanian Electric Power Plant, installation No.1",,,"LCP","54.781038","24.644315","10/10/71 00:00:00",,"Boiler",800,0,0,0,,,,,,
6810,5820,"LT.EEA/LT0121.INSTALLATION","LT.EEA/LT0121.PART","LT0121","LCPmapping_unmapped_PlantId","Lithuanian Electric Power Plant, installation No.2",,,"LCP","54.781038","24.644315","10/10/71 00:00:00",,"Boiler",1500,0,0,0,,,,,,
6831,5843,"LU.EEA/LU0001.INSTALLATION","LU.EEA/LU0001.PART","LU0001","LCPmapping_unmapped_PlantId","Twinerg",,,"LCP","49.510957","5.963556","05/07/02 00:00:00",,"GasTurbine",730,0,0,0,,,,,,
6812,5822,"LV.EEA/LV0018.INSTALLATION","LV.EEA/LV0018.PART","LV0018","LCPmapping_unmapped_PlantId","Jurmalas siltums, Kauguri",,,"LCP","56.960985","23.6053095","01/07/11 00:00:00",,"Boiler",82.39,0,0,0,,,,,,
6814,5824,"MT.EEA/MT0011.INSTALLATION","MT.EEA/MT0011.PART","MT0011","LCPmapping_unmapped_PlantId","MPS5",,,"LCP","35.8834297","14.498269","01/01/90 00:00:00",,"GasTurbine",121,0,0,0,,,,,,
6816,5826,"NL.EEA/NL0024.INSTALLATION","NL.EEA/NL0024.PART","NL0024","LCPmapping_unmapped_PlantId","ENGIE Energie Centrale Gelderland, G13 Hoofdketel",,,"LCP","51.8561","5.83239","01/01/81 00:00:00",,"Boiler",1700,0,0,0,,,,,,
6816,5826,"NL.EEA/NL0025.INSTALLATION","NL.EEA/NL0025.PART","NL0025","LCPmapping_unmapped_PlantId","ENGIE Energie Centrale Gelderland, G24 SnelStartKetel",,,"LCP","51.85817","5.83212","01/01/86 00:00:00",,"Boiler",50,0,0,0,,,,,,
6816,5826,"NL.EEA/NL0026.INSTALLATION","NL.EEA/NL0026.PART","NL0026","LCPmapping_unmapped_PlantId","ENGIE Energie Centrale Gelderland, G34 Hulpketel",,,"LCP","51.85817","5.83212","01/01/90 00:00:00",,"Boiler",90,0,0,0,,,,,,
6816,5826,"NL.EEA/NL0471.INSTALLATION","NL.EEA/NL0471.PART","NL0471","LCPmapping_unmapped_PlantId","Heineken Nederland BV (Zoeterwoude), Schoorsteen ketelhuis",,,"LCP","52.13775","4.54072","01/01/83 00:00:00",,"Boiler",70,0,0,0,,,,,,
6816,5826,"NL.EEA/NL0488.INSTALLATION","NL.EEA/NL0488.PART","NL0488","LCPmapping_unmapped_PlantId","Decontamination Services BV, Ketels",,,"LCP","51.45078","3.69386","01/01/02 00:00:00",,"Boiler",70,0,0,0,,,,,,
